allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,atomicweight_ionenergy_Ratio,normalized_density,el_neg_chi_R_vdw_Ratio,electrons_per_atomicweight,specific_electron_count,Hardness
131.0,18.952664,21.83333333333333,4.333333333333333,49.50308166666667,11.711716666666668,2.9466666666666668,1.736,0.9483333333333334,0.4758883333333334,4.57578,4.226799764109733,0.1446768243170406,1.6973885350966667,0.44104998222625796,2.6462998933575483,6.5
120.0,8.941324,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8833333333333334,0.4995066666666667,1.71759,1.697813645078004,0.07451103327124081,1.7081711065269778,0.4993170981521751,5.991805177826101,6.0
90.0,1.7428315,5.0,4.0,10.59988,12.41584,2.518,1.394,0.6639999999999999,0.6497568000000001,0.6278,0.8537384433615572,0.01936479442292801,1.8063126394323787,0.4717034487965576,8.490662078338037,2.0
128.0,7.736488,8.888888888888891,4.333333333333333,17.994228864222222,12.01102777777778,2.77,1.5261111111111112,0.7511111111111111,0.6081561111111111,0.69605,1.4981422945087215,0.06044131245278023,1.8150708675963754,0.4939855387281442,7.1133917576852745,2.5
315.0,8.147992,13.714285714285715,4.571428571428571,29.110017142857146,11.36127142857143,2.7157142857142857,1.6795000000000002,0.84879999999999,0.4863314285714286,1.17448,2.562214719510137,0.025866641261629637,1.6169777457674968,0.47111912026265973,10.821017293532966,5.5
100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,1.79216,1.6858383071612315,0.07558487992441514,1.6891476585439813,0.49263770845687604,4.9263770845687604,2.8
46.0,10.96,22.5,4.0,47.8025,10.0743,2.295,1.825,1.12,0.4776649999999999,3.52072,4.744994642357339,0.238260869047259,1.25753417766936,0.47068667858231955,0.9622927651016311,3.0
226.0,7.876747749999999,11.2,4.8,24.808518,10.600980000000002,2.808111111111112,1.6992,0.8799999999999999,0.4909011111111112,1.42326,2.340209845314208,0.03485286613502085,1.6526076658723783,0.45145784020045915,9.109774275473551,6.8
362.0,33.20565499999999,9.2,4.8,18.60817185,10.91369,2.754,1.6980000000000002,0.8959999999999999,0.4911100000000001,0.76544,1.7050302582808359,0.09172832870394243,1.6219080316897505,0.49440643738247475,19.453818514397376,2.5
116.0,11.202328,19.33333333333333,5.0,55.64164,11.63995,2.901666666666667,1.72,0.92,0.4767116666666666,3.88539,4.780230114560371,0.09657179302019674,1.687015405793678,0.34746160067509096,2.084769604050546,5.0
50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.80479,1.7719539420185453,0.08147991983704016,1.6126339920957098,0.4980819337907555,2.4904096689537774,5.5
20.0,0.973995,10.0,4.0,20.9940862215,11.28095,2.455,1.87,1.1,0.476095,0.77755,1.861021105084048,0.04869974975650125,1.3128341543938955,0.47632461098147527,0.9526492219629505,2.3
43.0,9.133,13.0,4.0,27.188418,11.14446,2.675,1.765,0.945,0.4820359999999999,1.05605,2.439635276723724,0.2123953483432666,1.515580650675317,0.4781447729759607,1.58155578753587,2.5
36.0,7.134331999999999,18.0,4.0,36.0685,11.2603,2.706666666666667,1.75,0.92,0.48855,1.47355,3.2031561929686045,0.19817588833840027,1.5466665782857194,0.4990504165711066,0.9981008331422132,4.0
74.0,4.9568275,7.4,4.0,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.58006,1.1790407672378573,0.06698415531488629,1.7859444367540664,0.5064745551187395,5.064745551187395,2.5
46.0,10.9728255,48.0,4.0,116.3255,10.2968,2.545,1.88,1.13,0.4442925,6.313,11.297247578886184,0.23853968426404418,1.353723332248759,0.4126352343960394,0.39544209962953775,2.0
220.0,41.181992,24.444444444444446,4.666666666666667,57.08166000000001,11.634466666666668,2.83,1.7333333333333334,0.9155555555555556,0.4747266666666667,4.08822,4.906254935855061,0.18719087264218598,1.632692213498526,0.42823639679751435,3.854127571177629,6.0
80.0,4.073996,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.73425,1.8369260311930693,0.05092494993634382,1.6681613352369904,0.493698470368722,3.949587762949776,7.5
58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,11.634466666666668,2.33,1.88,0.89,0.4878333333333333,1.17448,3.4370003772956172,0.20472413757806185,1.2393616362041684,0.48348240586643615,1.4504472175993088,6.0
33.0,2.70174775,5.75,3.75,10.895365749875,12.2092875,2.66375,1.5287499999999998,0.6375,0.611805,0.33885,0.8923834139081955,0.08187114369129957,1.74243651725681,0.5277473082802419,3.028810638825736,3.3
126.0,13.747992000000002,12.8,4.8,26.2038268,11.82448,2.81,1.7420000000000002,0.914,0.475954,1.16243,2.2160658716825954,0.10911104753245157,1.6130883115333918,0.48847826879821127,4.808457958482392,6.8
150.0,23.576975,30.0,5.428571428571429,67.9394,9.0611,2.657142857142857,1.697142857142857,0.9714285714285716,0.4604228571428571,3.59589,7.497919595877769,0.15717983322854678,1.5656564734040799,0.4415699867211515,2.2078499336057575,2.0
58.0,11.35599,11.6,4.8,23.231818,10.600980000000002,2.774,1.8200000000000005,0.882,0.49282,1.0047,2.191478314349444,0.19579293069690873,1.524175740429904,0.4993152042628983,2.4965760213144916,5.0
86.0,11.624328000000002,14.8,4.4,31.574635600000004,11.14446,2.684,1.732,0.92,0.4820359999999999,1.11572,2.833213571288214,0.13516660449399234,1.5496534902047638,0.4687306653549133,2.723705217602874,6.3
88.0,7.900992,9.0,4.8,18.60817185,10.93895,2.755,1.6980000000000002,0.866,0.4911100000000001,0.82898,1.7010930372559248,0.08978399989797273,1.6224969598058325,0.48365847135242096,4.729105053223672,5.5
108.0,9.683996,12.8,4.75,24.808518,10.909175,2.727,1.767,0.945,0.49463625,1.12928,2.2740965996594924,0.08966662954660498,1.5432936308266196,0.5159518173719534,4.353343459075856,5.5
61.0,20.834,20.5,3.5,43.498522,8.71425,2.135,1.91,1.12,0.4776649999999999,6.313,4.991654072448529,0.3415409830466541,1.1178009885968068,0.4712803794315577,1.4023464948939035,3.8
198.0,13.512992,7.92,4.16,15.69310028,11.95216,2.7136,1.592,0.7152,0.6164428000000001,0.51006,1.3129928103958382,0.06824743430896595,1.70452250599733,0.5046803887199758,12.617009717999396,2.5
36.0,15.55,18.0,4.0,39.568056,9.8771,2.115,1.9,1.325,0.4776649999999999,2.26855,4.0060397889457455,0.4319444432445988,1.1131578361495877,0.4549124160789895,0.909824832157979,2.5
90.0,11.354575,18.0,4.0,39.568056,10.52605,2.495,1.855,1.015,0.477015,1.47705,3.7590602005589924,0.12616194430426453,1.3450134045814877,0.4549124160789895,2.2745620803949476,2.5
127.0,26.092,31.75,4.25,70.86454624999998,9.251425,1.985,1.88,1.14,0.449615,6.16352,7.659851912977167,0.20544881873586707,1.0558510076674996,0.4480378642824687,1.792151457129875,5.8
86.0,7.876747749999999,9.0,5.0,19.705225,11.026725,2.79,1.6725,0.8525,0.495275,0.85358,1.787042373986452,0.09159009000977895,1.6681613352369904,0.456731651342567,4.364324668384529,5.8
97.0,11.35441075,12.8125,3.75,26.230985625,11.6604875,2.67125,1.52,0.7124999999999999,0.6513800000000001,1.45419,2.2495616414016855,0.11705578080715899,1.7574012001709736,0.4884490477911691,3.6979166935214365,5.5
134.0,20.855328,30.0,4.0,67.9394,9.65936,2.295,1.765,1.19,0.42668,3.20755,7.033530098955521,0.15563677600325615,1.3002832124485433,0.4415699867211515,1.97234594068781,2.0
190.0,26.962328000000003,14.333333333333336,4.5,34.47077916666667,11.217766666666668,2.775,1.7100000000000002,0.889,0.4796891666666667,1.8216,3.0728735838131156,0.14190698939899635,1.6228069226428696,0.4158111199764406,5.511914846199328,5.5
208.0,15.78748,10.5,4.8,20.2988926326,11.33044,2.8480000000000003,1.732,0.908,0.4927359999999999,0.94771,1.791536114523919,0.07590134611735512,1.6443417064467838,0.5172695938797198,10.246864335903021,6.0
92.0,6.093996,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,1.0066,1.5628236832810656,0.06623908688452274,1.6938404774250921,0.4989278988501344,4.989278988501344,5.5
92.0,6.697992,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.499726,0.67544,1.5628236832810656,0.07280426079043016,1.6938404774250921,0.4989278988501344,4.989278988501344,3.8
86.0,5.203996,17.2,4.8,39.466738,11.46526,2.752,1.7880000000000005,0.946,0.481478,1.96919,3.4422889368205434,0.06051158132498654,1.5391498020609724,0.4358100220093943,2.1790501100469712,4.0
114.0,9.107996000000002,10.5,4.8,20.2988926326,11.14446,2.805,1.656,0.828,0.491714,0.70941,1.821433470123869,0.07989470168430292,1.6938404774250921,0.5172695938797198,5.616069876408387,5.8
126.0,13.477328,12.6,4.4,24.556188775,11.759620000000002,2.7960000000000003,1.7280000000000002,0.8640000000000001,0.476196,1.0627,2.0881787477981537,0.10696292055002943,1.6180554619180867,0.5131089382044834,5.131089382044835,6.0
122.0,9.143996,11.1,4.8,22.521871850000004,12.0034,2.8280000000000003,1.592,0.8640000000000001,0.4907199999999999,0.49568,1.876291022741132,0.07495078682381083,1.7763817979659675,0.49285423630161423,5.416956471062787,6.8
93.0,20.362,31.66666666666667,4.0,69.59212799999999,9.2708,2.18,1.9433333333333327,1.2333333333333334,0.46498,2.9768,7.50659352475953,0.2189462363237137,1.1217838187761333,0.45503230798120514,1.336358041334276,5.8
100.0,8.228992,10.0,4.8,20.2988926326,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.4927189999999999,0.82898,1.791536114523919,0.08228991991771008,1.6126339920957098,0.49263770845687604,4.9263770845687604,6.0
58.0,3.253996,11.6,4.8,23.231818,11.33044,2.7030000000000003,1.6780000000000002,0.836,0.4789899999999999,0.71879,2.050389728462534,0.056103379213614864,1.6108461495324107,0.4993152042628983,2.4965760213144916,6.8
126.0,34.058654,42.285714285714285,5.428571428571429,103.49857999999998,10.7745,2.657142857142857,1.8000000000000005,1.09,0.4776649999999999,3.8764,9.605882318382454,0.27030677756324856,1.4761903941798982,0.4085632309627627,1.217408005774178,2.5
124.0,15.266328,22.33333333333333,4.666666666666667,46.52035333333333,9.159866666666668,2.216666666666667,1.89,1.2166666666666668,0.477685,1.43111,5.078715064134321,0.12311554828781004,1.1728394441178425,0.4800766048636848,2.6654999553625487,6.0
144.0,9.239992,14.4,4.8,31.204917046,10.78917,2.684,1.8590000000000004,0.974,0.489272,1.8013,2.8922444225807507,0.06416661106655097,1.4437869045838134,0.46146573415420405,4.61465734154204,6.5
593.0,42.191,12.5,4.0,26.151515,11.64556,2.81,1.7400000000000002,0.86,0.49282,0.38618,2.2456210586213023,0.07114839796439319,1.6149424359228484,0.4779837784618452,22.675550450229935,6.0
72.0,8.577996,12.0,4.0,24.808518,11.2603,2.205,1.89,0.91,0.49282,1.92091,2.2031844426597473,0.11913883316786275,1.166666604938275,0.4837048287862063,2.902228972717238,5.5
236.0,4.630000000000006,9.44,4.48,18.5863611398,12.63188,2.6184,1.654,0.9003999999999999,0.4690149999999999,0.67922,1.4713851772389765,0.01961864405948365,1.583071246489042,0.507899307358,12.697482683950001,2.8
202.0,22.81264,20.2,5.6,47.3154225304,10.347,2.829,1.6869999999999998,0.914,0.4673040000000001,2.78022,4.572863832329528,0.11293386133023076,1.6769412165417183,0.4269221086280981,4.269221086280981,2.5
116.0,7.5581595,9.911111111111111,4.4444444444444455,18.5045363965,11.693844444444444,2.7533333333333334,1.58,0.8233333333333333,0.5502422222222223,0.62375,1.5824168284579434,0.06515654735762368,1.742615923463127,0.5356043969534565,6.268733076450769,2.8
116.0,8.337992,11.6,4.8,23.099694928,11.10535,2.648,1.743,0.8959999999999999,0.4941109999999999,1.13436,2.080051031259249,0.07187924131734548,1.5192196489260097,0.5021711319538724,5.021711319538724,6.0
173.0,30.2908235,24.66666666666667,2.6666666666666665,53.05033333333333,11.2392,2.8480000000000003,1.925,1.15,0.4683433333333333,6.0674,4.720116455025418,0.17509146521671012,1.4794804426243926,0.4649672315003352,3.2610539614685665,2.5
128.0,28.037992000000006,15.833333333333336,4.666666666666667,34.47077916666667,11.139866666666668,2.855,1.7266666666666666,0.9116666666666668,0.4796891666666667,1.24267,3.09436188858309,0.21904681232886974,1.6534748077138142,0.4593262371832774,3.7132900016500736,3.0
144.0,17.053984,14.6,4.8,31.204917046,11.14446,2.752,1.754,0.936,0.4820359999999999,3.26959,2.8000384734653947,0.11843044436220108,1.568985087287053,0.46787498046190135,4.61465734154204,6.0
68.0,3.555328,11.333333333333336,5.333333333333333,22.68885333333333,11.824266666666665,2.89,1.7333333333333334,0.89,0.49968,0.7768,1.9188380794396998,0.052284235217229066,1.6673075961168695,0.4995110646130301,2.99706638767818,3.5
50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498666,0.86724,1.7719539420185453,0.08147991983704016,1.6126339920957098,0.4980819337907555,2.4904096689537774,5.5
100.0,7.558488000000001,10.0,4.8,20.2988926326,11.33044,2.6184,1.7574999999999998,0.92,0.4927359999999999,0.80362,1.791536114523919,0.07558487992441514,1.4898434429676561,0.49263770845687604,4.9263770845687604,3.8
43.0,9.44,12.0,4.8,24.50301875,11.82448,2.8240000000000003,1.6869999999999998,0.92,0.47907,1.2188,2.0722280001130877,0.21953488321038397,1.6739773755792904,0.4897355739494932,1.7548858066523505,2.0
43.0,4.9568275,9.96,4.0,18.439538,10.98774,2.805,1.656,0.8480000000000001,0.491604,0.82121,1.6781920424200787,0.11527505787145335,1.6938404774250921,0.5401436817986238,2.331945614190846,6.8
82.0,12.743984,41.0,4.0,95.225235,9.1985,2.445,1.91,1.265,0.45825,7.7439,10.352256777167401,0.15541443883486045,1.2801046450206992,0.43055813888980365,0.8611162777796073,2.5
36.0,8.903332,18.0,4.0,37.346215,11.50615,2.675,1.745,0.905,0.48855,0.56895,3.24576115168183,0.2473147770907923,1.5329512015500741,0.4819765524244517,0.9639531048489034,2.5
124.0,13.355328,20.666666666666668,5.166666666666667,46.44374833333333,11.755999999999998,2.841666666666667,1.7183333333333335,0.9316666666666666,0.4675316666666667,4.30067,3.95064204986978,0.10770425797765787,1.6537341423627074,0.44498274501534224,2.6698964700920533,5.5
192.0,38.191,48.0,3.5,111.34115,9.1985,2.44,1.907,1.2,0.4315125,6.17571,12.104272304133586,0.19891145822973363,1.2794965244102503,0.43110745628987357,1.7244298251594943,3.8
3328.0,4.243996,7.6,4.8,15.69310028,12.41584,2.8280000000000003,1.598,0.836,0.4991960000000001,0.75193,1.2639579886342127,0.0012752391826539892,1.7697120294297854,0.4842892619030071,212.0677188964747,5.5
112.0,24.574384,21.6,5.2,53.441338,11.82448,2.826,1.7380000000000002,0.914,0.4673040000000001,3.1504,4.519550758092104,0.21941414266123738,1.6260068109317138,0.4041814963461778,2.0957559069801808,3.8
131.0,26.745328000000004,22.83333333333333,4.666666666666667,54.27519833333333,9.101866666666666,2.248333333333333,1.913333333333333,1.2133333333333332,0.4736966666666666,5.48,5.963084246860524,0.2041628090044559,1.175087046598238,0.420695529310311,2.41362544553215,4.0
6.0,1.7,6.0,4.0,12.0096,11.2603,2.55,1.7,0.8,0.49954,0.49916,1.0665435106831656,0.28333332861111116,1.499999911764711,0.49960031558419665,0.49960031558419665,10.0
100.0,11.463996000000002,20.0,4.8,43.43438714285714,12.41584,2.5660000000000003,1.5419999999999998,0.703,0.6244042857142856,2.18789,3.498304326813708,0.11463995988536006,1.6640725250277224,0.46046465184769086,2.3023232592384546,2.5
128.0,20.415992000000006,12.8,5.6,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.20466,2.31821820400663,0.15949993737539073,1.6149424359228484,0.4851201135229578,4.851201135229577,6.0
114.0,8.505991999999999,11.4,4.6,23.0113257,10.59066,2.5860000000000003,1.7420000000000002,0.98,0.490654,0.85549,2.1727942812554244,0.07461396484682985,1.4845004888346447,0.49540822198084733,4.954082219808473,6.5
336.0,33.241971,10.375,3.75,22.8103284375,10.9196125,2.6703125,1.7878125,0.94,0.4912240000000001,1.00843,2.0889320228723136,0.09893443747055522,1.4936199129595573,0.45483781537576634,14.730169249759758,5.5
126.0,13.385996,12.6,4.8,26.385218,11.023840000000002,2.764,1.7,0.914,0.49282,2.37162,2.3934688602749232,0.10623806340774758,1.6258822573010436,0.47754011174916156,4.775401117491616,6.0
144.0,21.124328,30.5,4.8,67.9394,9.300975,2.959999999995,1.7400000000000002,1.1949999999999998,0.4683433333333333,3.72067,7.304545950241283,0.14669672212034948,1.7011493275172798,0.4489294864998374,2.1195359362615274,5.5
50.0,3.253996,10.0,4.8,20.016938,11.64556,2.866,1.662,0.836,0.499726,0.77561,1.7188471682010384,0.06507991986984016,1.724428295762437,0.499576905820576,2.49788452910288,3.0
46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.15,0.47888,3.17705,4.932571251353421,0.19854347782925327,1.1102361621923276,0.4720902298420751,0.9441804596841502,3.8
92.0,5.203996,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.6698,1.5628236832810656,0.0565651738515596,1.6938404774250921,0.4989278988501344,4.989278988501344,3.5
126.0,20.855328,21.0,4.666666666666667,47.98568666666667,11.260116666666669,2.83,1.7166666666666668,0.8066666666666666,0.4729766666666666,2.74155,4.261562083327478,0.16551847605911232,1.6485435932887227,0.4376304980715141,2.6257829884290844,6.0
46.0,20.36,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,2.732,4.932571251353421,0.4426086946899811,1.1102361621923276,0.4720902298420751,0.9441804596841502,3.8
527.0,32.92666,10.6,4.3,21.986326,10.6174,2.8360000000000003,1.743,0.946,0.4927359999999999,0.77561,2.070782469617962,0.062479430728182274,1.6270796542122976,0.4821178377773629,23.969443444214175,6.0
79.0,15.43,31.66666666666667,4.666666666666667,70.92449475,9.2708,1.95,1.9433333333333327,1.2333333333333334,0.4463566666666667,6.17571,7.650310003987682,0.19531645544896653,1.0034304800979172,0.44648420455639914,1.1138605945249114,2.5
100.0,7.558488000000001,10.0,4.8,20.9941265318,11.33044,2.7060000000000004,1.7,0.926,0.499726,0.94127,1.8528959463631074,0.07558487992441514,1.5917646122491407,0.47632369640244554,4.763236964024456,6.0
20.0,4.03,10.0,4.0,20.0468,9.706,2.225,1.9,0.945,0.49901,0.94771,2.065402822322246,0.2014999989925,1.1710525699446017,0.4988327289201631,0.9976654578403262,9.5
108.0,19.382,10.0,4.8,20.077018,11.64556,2.7060000000000004,1.714,0.882,0.498454,1.8688,1.7240062158968206,0.17946296279679358,1.5787630350780029,0.4980819337907555,5.3792848849401596,6.0
90.0,11.463996000000002,20.0,5.6,40.689515,11.75455,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,2.0416,3.461596969160053,0.12737773319180254,1.6180554619180867,0.49152711579008224,2.21187202105537,2.8
100.0,7.558488000000001,7.5,4.5,15.69310028,11.2599555555557,2.79,1.543333333333333,0.7244444444444444,0.6061694444444444,0.9328,1.3937088883877593,0.07558487992441514,1.8077752608352966,0.4779170347727044,6.372227130302726,4.3
104.0,5.505328,17.333333333333332,4.666666666666667,38.89702,9.5408,2.33,1.88,1.1366666666666667,0.4878333333333333,0.94771,4.076913842896676,0.052935846102946306,1.2393616362041684,0.4456211115599915,2.6737266693599495,5.3
108.0,7.558488000000001,5.0,5.0,10.930223542399998,12.082260000000002,2.6725000000000003,1.5509999999999995,0.72,0.6184925,0.58991,0.904650574638763,0.06998599993519816,1.7230817715614597,0.4574471816481632,9.880859123600326,5.5
84.0,7.775328000000002,42.0,4.0,98.3407975,9.1985,2.03,1.955,1.2999999999999998,0.429675,0.77525,10.690960094678914,0.09256342846123404,1.0383631182422957,0.42708622489350245,0.8541724497870049,3.5
92.0,7.900992,18.0,4.8,36.0685,12.0034,2.866,1.7574999999999998,0.7859999999999999,0.478464,1.7,3.00485693216208,0.08588034773273875,1.6307253695177601,0.4990504165711066,2.5507021291412113,5.5
38.0,7.44274775,9.5,4.25,19.14036490625,11.340425,2.6575,1.5425,0.7225,0.617395,0.5852,1.687799596352874,0.1958617823793111,1.7228524004633776,0.4963332724792822,1.9853330899171289,6.5
122.0,14.485992,14.4,4.8,31.204917046,11.17714,2.884,1.736,0.9229999999999998,0.477015,2.19978,2.7918516513897864,0.11873763924693637,1.6612902268842034,0.46146573415420405,3.90964024769534,3.8
78.0,7.734660000000001,13.0,4.5,29.525338,11.510862500000002,2.6500000000000004,1.785,0.945,0.481478,1.8288,2.5649978655813332,0.09916230756517655,1.4845937543644958,0.4402997844078879,2.6417987064473274,6.0
76.0,9.107996000000002,15.6,5.0,31.937418,11.79886,2.648,1.626,0.912,0.478464,1.04896,2.7068223310826447,0.11984205247389207,1.6285361852068767,0.48845526432833336,2.3796538518559833,5.0
108.0,14.091992,10.0,4.8,21.593638,11.20276,2.884,1.736,0.9559999999999998,0.496167,0.45758,1.9275283775825924,0.1304814072865913,1.6612902268842034,0.46309936073254837,5.001473095911522,6.0
43.0,7.876747749999999,11.0,4.0,22.212725,10.5015125,2.7275,1.75,0.945,0.48449,0.53649,2.115192910400355,0.18318017980655768,1.5585713395102092,0.4952116388456993,1.9358273154877337,5.3
38.0,10.584328,12.666666666666664,4.666666666666667,26.621686666666665,11.260116666666669,2.7466666666666666,1.7166666666666668,0.9533333333333333,0.4865066666666666,1.05605,2.3642460569747255,0.2785349466354343,1.5999999067961217,0.4758025581807517,1.4274076745422555,6.0
78.0,16.676996,27.6,5.2,65.56541800000001,11.46526,2.721,1.7420000000000002,0.98,0.4673040000000001,4.86552,5.7186158384666745,0.21380764075152867,1.561997614121836,0.4209536185356835,1.189651530644323,4.0
36.0,8.9568275,18.0,4.0,37.27215,9.695,2.675,1.745,0.905,0.48273,3.37533,3.844471337344288,0.24880076319777564,1.5329512015500741,0.4829343075649397,0.9658686151298794,1.8
30.0,2.3326640000000003,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8666666666666666,0.4995066666666667,0.65552,1.697813645078004,0.07775546640748178,1.7081711065269778,0.4993170981521751,1.4979512944565252,7.0
46.0,9.133,23.0,4.0,48.7195,9.2708,2.115,1.905,0.945,0.48855,4.45755,5.25515591690948,0.19854347782925327,1.1102361621923276,0.4720902298420751,0.9441804596841502,3.8
74.0,14.22,24.66666666666667,4.333333333333333,53.05033333333333,9.3432,2.1466666666666665,1.8833333333333333,1.1366666666666667,0.46586,4.5665,5.677961808110407,0.19216216190248359,1.139822948327985,0.4649672315003352,1.3949016945010053,2.5
3328.0,36.2474575,11.25,4.78125,22.977674666666665,10.958558333333334,2.6703125,1.7981250000000002,0.9775,0.4953025,0.51954,2.0967789519444486,0.010891663911932343,1.4850537929758056,0.4896056765639398,144.83623925375926,5.5
63.0,7.734660000000001,12.0,4.8,26.024935442,11.026725,2.79,1.6725,0.8525,0.495275,1.79607,2.3601690625260985,0.12277238075750417,1.6681613352369904,0.46109624289497114,2.4207552751985983,6.3
84.0,13.277328,12.0,5.428571428571429,24.829171,11.60992857142857,2.6871428571428573,1.6857142857142855,0.897142857142857,0.4898942857142857,1.26278,2.1386152923663775,0.15806342838325785,1.5940677020468315,0.4833024812495654,3.3831173687469573,7.8
30.0,2.008328,7.5,4.0,14.996859625,11.9482,2.9599999999999995,1.4875000000000005,0.8233333333333333,0.6637966666666667,0.49916,1.2551563833451367,0.06694426644351911,1.9899158326106994,0.5001046977519822,2.0004187910079287,3.0
50.0,5.401996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.7,0.8800000000000001,0.4927359999999999,1.22872,1.9301169697996912,0.10803991978392015,1.5929410827681716,0.4903875819937232,2.451937909968616,9.0
30.0,2.3326640000000003,10.0,5.0,20.325236749666672,11.625516666666668,2.753333333333333,1.7166666666666668,0.92,0.4778233333333334,0.6508,1.7483297437533556,0.07775546640748178,1.6038834017155297,0.491999186723573,1.475997560170719,5.0
36.0,6.697992,18.0,4.0,37.346215,9.706,1.96,1.88,1.13,0.4776649999999999,1.50633,3.847745169506026,0.18605533281651296,1.0425531360344076,0.4819765524244517,0.9639531048489034,5.5
180.0,14.7341515,9.0,4.8,18.01515585,11.759620000000002,2.866,1.626,0.768,0.5471010000000001,0.64563,1.5319504964280264,0.08185639717674645,1.7626075176748146,0.4995793555703302,9.991587111406604,1.5
246.0,32.46039975,30.75,4.875,73.79314375,11.9389125,2.87,1.7262499999999998,0.945,0.479965,4.52755,6.180893203791441,0.13195284445855576,1.6625632635734533,0.4167053793304404,3.333643034643523,3.8
36.0,8.841328,18.0,4.0,37.346215,10.629,2.67,1.745,0.905,0.48855,0.85549,3.5136150765489225,0.24559244376224323,1.5300858722013826,0.4819765524244517,0.9639531048489034,5.5
163.0,20.3188215,20.375,4.125,46.9564675,11.9389125,2.5725,1.59,0.82375,0.59942625,1.83476,3.9330606624928306,0.1246553465492912,1.6179244265456332,0.4339125373221217,3.4713002985769736,2.5
128.0,16.676996,13.8,4.8,27.188418,11.38168,2.72,1.7400000000000002,0.96,0.48502,2.53985,2.388787750237331,0.1302890311482117,1.5632183009644653,0.5075690666975583,4.707886995455612,6.0
77.0,8.42666,10.5,4.5,20.15577185,10.73364,2.5275,1.9075,0.91,0.4970245,1.3748,1.8778132732436223,0.10943714271501671,1.3250326959353762,0.5209425878625303,3.8202456443252224,6.0
82.0,15.88,42.0,4.0,90.2267,8.897,2.065,1.88,1.104,0.49897,3.08833,10.141249745518154,0.19365853634919694,1.0984041968933937,0.4654941381370547,0.9088218887437735,3.5
52.0,3.883996,10.4,4.4,20.833018,11.11696,2.7380000000000004,1.7420000000000002,0.928,0.48502,0.49916,1.8739851373578285,0.07469223062559185,1.5717565113802232,0.49920755360933516,2.496037768046676,6.0
63.0,6.283996,12.6,4.4,24.033618,11.06572,2.634,1.6800000000000002,0.96,0.490654,1.6334,2.1718982391394483,0.09974596809564132,1.5678570495323183,0.5242656327305125,2.6213281636525627,5.5
235.0,40.747992,32.0,4.0,71.6571,9.159866666666668,2.22,1.913333333333333,1.07,0.4722666666666666,5.54914,7.822941296566093,0.17339571056451247,1.1602786850028564,0.44657123935161874,3.27950753898845,3.5
131.0,4.542664,21.83333333333333,4.333333333333333,51.25268666666667,11.496916666666666,2.8716666666666666,1.7,0.8933333333333332,0.4844733333333333,0.86102,4.457950571170962,0.03467682440101006,1.689215586908887,0.42599392755216736,2.5559635653130046,5.5
220.0,28.037992000000006,22.55555555555556,4.4444444444444455,47.085097777777776,11.296833333333336,2.78,1.7544444444444445,0.9666666666666666,0.47855,5.07766,4.1679907963274685,0.1274454181238885,1.5845470914444342,0.47903809426295896,4.672391264239697,6.0
82.0,12.397992,21.8,5.6,49.204038,11.82448,2.8680000000000003,1.6800000000000002,0.8800000000000001,0.489486,2.9768,4.161200964767999,0.15119502420585973,1.707142755527217,0.44305306722376514,1.666529885887557,3.5
30.0,1.7428315,6.0,3.2,11.663548,12.41584,2.518,1.394,0.6639999999999999,0.4775399999999999,0.13266,0.9394086832674337,0.05809438313968539,1.8063126394323787,0.5144232225526639,2.5721161127633194,2.5
43.0,7.876747749999999,10.75,3.75,22.212725,12.18425,2.7275,1.545,0.71,0.49954,0.69605,1.8230687007975976,0.18318017980655768,1.7653720540212263,0.4839568288719334,1.9358273154877337,5.3
144.0,15.55,48.0,3.2,116.3255,8.888349999999997,2.24,2.015,1.34,0.4391649999999999,7.98667,13.087412027120765,0.10798611103612077,1.1116624758480163,0.4126352343960394,1.237905703188118,3.5
